Récréations philologiques, ou Recueil de notes pour servir à l'histoire des mots de la langue française. Tome 1 / par F. Génin | Gallica	2
Lettres de l'abbé Lebeuf. Tome 1 / publiées par la Société des sciences historiques et naturelles de l'Yonne, sous la direction de MM. Quantin et Chérest,... | Gallica	2
Commentaires de Napoléon Ier. Tome 3 | Gallica	2
La vie et les légendes intimes des deux empereurs, Napoléon Ier et Napoléon II, jusqu'à l'avénement de Napoléon III / par J. Collin de Plancy | Gallica	2
Le sabot rouge / par Henry Murger | Gallica	2
Histoire de la Réforme et de la Ligue dans la ville d'Autun : précédée d'une introduction et suivie de pièces justificatives. Tome 1 / par Hippolyte Abord,... | Gallica	2
Les codes français / annotés... par MM. Teulet et d'Auvilliers,... et Sulpicy,... | Gallica	2
Boursicotiérisme et lorettisme, ou flibusterie,... étude de moeurs parisiennes, par le Juif errant... [Roisselet de Sauclières.] | Gallica	1
La légende du Juif errant, compositions et dessins de Gustave Doré... / préface et notice bibliographique de Paul Lacroix. Ballade [du Juif errant] / par Pierre-Jean de Béranger. Poème [du Juif errant] avec prologue et épilogue / par Pierre Dupont | Gallica	1
L'Isthme de Suez : poème qui a remporté le prix proposé par l'Académie française... / par M. Henri de Bornier ; Institut impérial de France | Gallica	1
Le juif errant : opéra en 5 actes / paroles de MM. Scribe et de Saint-Georges ; musique de F. Halévy... | Gallica	1
Complainte sur Dumollard de Dagneux, département de l'Ain, l'assassin des servantes, l'homme le plus criminel du 19e siècle, condamné par les Assises à la peine de mort | Gallica	1
Tableaux par Paul Colin... / [expert] F. Martin | Gallica	1
Histoire des hôtelleries, cabarets, hôtels garnis, restaurants et cafés, et des anciennes communautés et confreries d'hôteliers, de marchands de vins, de restaurateurs, de limonadiers, etc.. Tome 2 / par Francisque Michel,... et par Édouard Fournier,... | Gallica	1
Les abeilles et les violettes : revue à grand spectacle, en six tableaux... / de MM. Clairville et J. Cordier... | Gallica	1
Tarass Boulba / de Nicolas Gogol ; traduit du russe par Louis Viardot | Gallica	1
A un libelliste anonyme, ou Double essai poétique / par François-Alphonse Beauquin,... | Gallica	1
Fleurs des dunes, par Pauline L'Olivier (Madame Braquaval) | Gallica	1
Catalogue d'une collection de tableaux de l'école moderne provenant du cabinet de M. B***... / [expert] Febvre | Gallica	1
Oeuvres complètes de M. le Comte Alfred de Vigny,.... Edition 8 | Gallica	1
Les tonnes d'or. Tome 3 / par le vicomte Ponson Du Terrail,... | Gallica	1
Catalogue de tableaux peints par M. L. Detouche... / [expert] Martin | Gallica	1
Les Propriétaires soldés et les locataires libérés sans crise, solution nouvelle de la question des loyers, par le Dr Pertinax | Gallica	1
Non praevalebunt. Le Pape à Rome. (Signé : Ch. Clair.) | Gallica	1
Opuscules [Discours de César à ses soldats révoltés ; la Fête du village], par M. Louis Fabre,... | Gallica	1
Catalogue d'une collection de tableaux anciens... provenant du cabinet d'un amateur... [Dbois] / [expert] Dhios | Gallica	1
Catalogue de 23 tableaux : voyage en Orient de M. Eugène Flandin / [expert] Francis Petit | Gallica	1
La Mort du juif-errant, poëme par Édouard Grenier | Gallica	1
L'écolier de Cluny, ou La Tour de Nesle / par Roger de Beauvoir | Gallica	1
Esther et Athalie : tragédies tirées de l'Écriture sainte | Gallica	1
Esther, tragédie de Jean Racine, précédée d'une analyse et accompagnée de notes, par E. Géruzez,... | Gallica	1
Le Juif errant, par Eugène Sue.... Volume 1 | Gallica	1
Ivanhoé / par Walter Scott ; traduit par Alexandre Dumas | Gallica	1
S. S. le pape Pie IX, S. M. l'empereur Napoléon III et la liberté, l'égalité, la fraternité | Gallica	1
La smalah / [signé Hermès Bertrand] | Gallica	1
Chants et chansons populaires de la France. 1 | Gallica	1
Catalogue des tableaux modernes provenant de la galerie de M. ***, de Saint-Pétersbourg... / [expert] Durand-Ruel | Gallica	1
